City,FamilyIncome,HouseAge,AveRooms,AveBedrms,NumMembers,AveOccup,Latitude,Longitude,Price
Bangalore,3630000.0,37,3,1,9,1.6,12.9716,77.5946,295000.0
Pune,1819000.0,17,4,2,5,3.7,18.5204,73.8567,119000.0
Bangalore,3853000.0,6,2,1,9,4.8,12.9716,77.5946,155000.0
Mumbai,1405000.0,27,1,1,2,3.4,19.076,72.8777,60000.0
Bangalore,3269000.0,39,5,2,8,3.2,12.9716,77.5946,132000.0
Hyderabad,4598000.0,38,5,3,4,2.0,17.385,78.4867,143000.0
Delhi,1364000.0,14,1,1,7,4.7,28.7041,77.1025,129000.0
Mumbai,4133000.0,48,3,1,5,2.6,19.076,72.8777,157000.0
Kolkata,2868000.0,35,4,2,3,4.2,22.5726,88.3639,222000.0
Bangalore,1906000.0,3,5,1,4,4.8,12.9716,77.5946,70000.0
Lucknow,1031000.0,42,4,1,3,3.5,26.8467,80.9462,100000.0
Lucknow,2037000.0,26,3,1,9,1.9,26.8467,80.9462,126000.0
Mumbai,2971000.0,18,3,2,4,1.9,19.076,72.8777,260000.0
Hyderabad,3779000.0,37,1,1,4,4.6,17.385,78.4867,204000.0
Mumbai,4393000.0,13,5,2,1,1.7,19.076,72.8777,134000.0
Pune,437000.0,36,3,2,3,3.7,18.5204,73.8567,14000.0
Jaipur,2611000.0,6,4,3,6,1.1,26.9124,75.7873,133000.0
Jaipur,2684000.0,3,5,4,7,4.7,26.9124,75.7873,137000.0
Mumbai,945000.0,13,4,3,8,4.0,19.076,72.8777,30000.0
Delhi,523000.0,5,2,1,6,3.9,28.7041,77.1025,22000.0
Kolkata,4845000.0,33,3,2,4,3.3,22.5726,88.3639,155000.0
Bangalore,2310000.0,6,1,1,5,2.4,12.9716,77.5946,123000.0
Delhi,1243000.0,38,4,3,1,2.8,28.7041,77.1025,56000.0
Pune,981000.0,15,2,1,7,3.3,18.5204,73.8567,32000.0
Kolkata,4767000.0,45,1,1,9,1.0,22.5726,88.3639,421000.0
Bangalore,2818000.0,48,4,1,3,1.0,12.9716,77.5946,228000.0
Kolkata,1911000.0,44,4,2,4,2.4,22.5726,88.3639,102000.0
Delhi,2512000.0,22,3,1,8,1.6,28.7041,77.1025,113000.0
Delhi,3896000.0,43,4,3,9,1.6,28.7041,77.1025,206000.0
Pune,2095000.0,22,2,1,4,2.5,18.5204,73.8567,163000.0
Kolkata,4004000.0,28,4,1,4,3.2,22.5726,88.3639,124000.0
Bangalore,1097000.0,34,4,3,6,4.2,12.9716,77.5946,40000.0
Hyderabad,4994000.0,42,1,1,9,3.7,17.385,78.4867,167000.0
Mumbai,4174000.0,22,2,1,8,2.4,19.076,72.8777,216000.0
Mumbai,4717000.0,2,3,2,8,4.8,19.076,72.8777,221000.0
Chennai,1561000.0,31,4,2,4,4.4,13.0827,80.2707,142000.0
Ahmedabad,2364000.0,29,2,1,5,1.1,23.0225,72.5714,199000.0
Bangalore,3285000.0,3,1,1,6,4.2,12.9716,77.5946,207000.0
Bangalore,1039000.0,25,1,1,8,3.4,12.9716,77.5946,80000.0
Bangalore,2281000.0,47,2,1,7,1.4,12.9716,77.5946,150000.0
Bangalore,3771000.0,4,3,2,1,1.2,12.9716,77.5946,354000.0
Lucknow,2134000.0,18,2,1,1,2.8,26.8467,80.9462,171000.0
Delhi,504000.0,30,5,2,9,1.0,28.7041,77.1025,42000.0
Lucknow,3723000.0,28,5,2,4,4.2,26.8467,80.9462,371000.0
Mumbai,3250000.0,12,3,2,5,1.5,19.076,72.8777,230000.0
Pune,4367000.0,5,5,3,9,1.7,18.5204,73.8567,221000.0
Mumbai,2586000.0,30,2,1,2,2.9,19.076,72.8777,235000.0
Lucknow,4605000.0,33,1,1,9,1.9,26.8467,80.9462,172000.0
Chennai,2983000.0,23,1,1,8,3.4,13.0827,80.2707,293000.0
Ahmedabad,1086000.0,15,2,1,7,3.8,23.0225,72.5714,83000.0
Ahmedabad,4423000.0,40,2,1,1,1.9,23.0225,72.5714,421000.0
Lucknow,3159000.0,14,2,1,2,4.3,26.8467,80.9462,213000.0
Kolkata,1994000.0,9,3,1,9,2.1,22.5726,88.3639,79000.0
Pune,1288000.0,37,1,1,7,1.9,18.5204,73.8567,102000.0
Pune,647000.0,15,2,1,2,4.4,18.5204,73.8567,24000.0
Chennai,3120000.0,13,4,2,9,2.3,13.0827,80.2707,141000.0
Ahmedabad,1377000.0,38,2,1,9,3.3,23.0225,72.5714,51000.0
Delhi,1318000.0,29,5,2,9,4.8,28.7041,77.1025,88000.0
Hyderabad,2187000.0,22,4,1,9,1.6,17.385,78.4867,151000.0
Jaipur,4678000.0,22,5,2,8,1.5,26.9124,75.7873,417000.0
Lucknow,1093000.0,22,3,1,9,1.8,26.8467,80.9462,34000.0
Bangalore,4914000.0,41,5,1,3,4.5,12.9716,77.5946,261000.0
Ahmedabad,2505000.0,15,2,1,1,1.1,23.0225,72.5714,167000.0
Mumbai,2152000.0,47,5,4,2,1.2,19.076,72.8777,84000.0
Mumbai,2654000.0,33,3,2,3,1.5,19.076,72.8777,261000.0
Bangalore,4468000.0,16,2,1,3,1.3,12.9716,77.5946,386000.0
Delhi,503000.0,13,4,1,8,3.5,28.7041,77.1025,48000.0
Jaipur,3493000.0,14,2,1,8,1.2,26.9124,75.7873,123000.0
Lucknow,1269000.0,11,3,1,2,3.1,26.8467,80.9462,112000.0
Pune,1765000.0,8,4,1,6,1.4,18.5204,73.8567,168000.0
Ahmedabad,2798000.0,7,4,1,4,1.1,23.0225,72.5714,174000.0
Kolkata,311000.0,15,5,2,2,3.8,22.5726,88.3639,11000.0
Delhi,3537000.0,21,5,2,8,3.4,28.7041,77.1025,263000.0
Mumbai,2876000.0,20,5,4,1,2.9,19.076,72.8777,243000.0
Pune,4986000.0,16,2,1,9,2.4,18.5204,73.8567,373000.0
Ahmedabad,740000.0,16,1,1,6,2.2,23.0225,72.5714,66000.0
Hyderabad,545000.0,21,2,1,2,3.9,17.385,78.4867,29000.0
Pune,666000.0,15,4,1,4,2.9,18.5204,73.8567,53000.0
Mumbai,2364000.0,22,4,3,1,1.8,19.076,72.8777,122000.0
Chennai,4341000.0,3,2,1,3,2.9,13.0827,80.2707,431000.0
Hyderabad,671000.0,26,5,3,1,4.7,17.385,78.4867,33000.0
Hyderabad,1929000.0,1,4,2,1,3.7,17.385,78.4867,169000.0
Hyderabad,3200000.0,29,2,1,7,4.2,17.385,78.4867,162000.0
Delhi,3144000.0,45,4,1,7,4.4,28.7041,77.1025,208000.0
Jaipur,4270000.0,28,5,2,7,1.4,26.9124,75.7873,139000.0
Mumbai,3982000.0,19,1,1,1,3.0,19.076,72.8777,235000.0
Hyderabad,4019000.0,42,4,2,2,4.3,17.385,78.4867,122000.0
Pune,2913000.0,3,3,1,2,4.6,18.5204,73.8567,239000.0
Ahmedabad,2342000.0,39,2,1,2,2.2,23.0225,72.5714,193000.0
Jaipur,4423000.0,9,4,2,6,2.2,26.9124,75.7873,344000.0
Mumbai,4658000.0,14,3,1,5,4.8,19.076,72.8777,337000.0
Chennai,4979000.0,27,4,2,4,5.0,13.0827,80.2707,246000.0
Bangalore,3964000.0,1,5,3,5,3.3,12.9716,77.5946,330000.0
Lucknow,1239000.0,40,2,1,8,1.9,26.8467,80.9462,115000.0
Delhi,692000.0,19,1,1,1,1.4,28.7041,77.1025,55000.0
Mumbai,2785000.0,45,3,2,3,2.2,19.076,72.8777,194000.0
Chennai,3264000.0,44,3,1,6,1.1,13.0827,80.2707,167000.0
Ahmedabad,2124000.0,21,3,1,6,1.8,23.0225,72.5714,71000.0
Hyderabad,4707000.0,19,1,1,6,2.7,17.385,78.4867,231000.0
Ahmedabad,1729000.0,15,4,3,8,4.8,23.0225,72.5714,78000.0
Ahmedabad,4995000.0,40,2,1,7,4.9,23.0225,72.5714,190000.0
Delhi,1309000.0,48,4,3,7,1.8,28.7041,77.1025,104000.0
Bangalore,3995000.0,30,1,1,3,4.9,12.9716,77.5946,160000.0
Mumbai,469000.0,14,5,2,5,4.6,19.076,72.8777,17000.0
Bangalore,3098000.0,37,5,2,4,2.8,12.9716,77.5946,205000.0
Hyderabad,4281000.0,39,3,2,6,1.9,17.385,78.4867,298000.0
Lucknow,3469000.0,43,5,1,3,3.9,26.8467,80.9462,264000.0
Mumbai,2482000.0,27,4,3,3,3.6,19.076,72.8777,160000.0
Delhi,4322000.0,29,3,2,8,3.3,28.7041,77.1025,253000.0
Delhi,607000.0,9,2,1,1,3.2,28.7041,77.1025,38000.0
Pune,3302000.0,31,2,1,5,1.5,18.5204,73.8567,177000.0
Bangalore,4749000.0,3,1,1,5,4.7,12.9716,77.5946,326000.0
Pune,4433000.0,9,4,3,2,1.7,18.5204,73.8567,328000.0
Delhi,1635000.0,36,4,1,3,3.5,28.7041,77.1025,82000.0
Lucknow,4293000.0,38,4,1,2,1.0,26.8467,80.9462,304000.0
Lucknow,1817000.0,49,1,1,7,2.9,26.8467,80.9462,110000.0
Chennai,945000.0,27,4,3,7,1.7,13.0827,80.2707,46000.0
Bangalore,579000.0,21,1,1,9,4.7,12.9716,77.5946,22000.0
Ahmedabad,2071000.0,26,2,1,3,1.9,23.0225,72.5714,140000.0
Kolkata,347000.0,5,5,3,3,3.0,22.5726,88.3639,16000.0
Hyderabad,448000.0,46,2,1,2,4.8,17.385,78.4867,30000.0
Kolkata,2139000.0,2,5,4,1,2.5,22.5726,88.3639,116000.0
Lucknow,4898000.0,29,4,3,5,5.0,26.8467,80.9462,489000.0
Ahmedabad,3530000.0,20,3,1,7,2.9,23.0225,72.5714,203000.0
Lucknow,4534000.0,34,1,1,5,2.4,26.8467,80.9462,327000.0
Mumbai,3415000.0,32,4,3,2,1.7,19.076,72.8777,269000.0
Mumbai,1242000.0,20,5,1,2,1.8,19.076,72.8777,91000.0
Kolkata,3707000.0,21,1,1,6,3.4,22.5726,88.3639,314000.0
Kolkata,4069000.0,31,3,2,6,4.3,22.5726,88.3639,269000.0
Delhi,2037000.0,12,4,2,8,1.3,28.7041,77.1025,147000.0
Chennai,2888000.0,30,3,2,5,4.5,13.0827,80.2707,117000.0
Bangalore,2767000.0,17,3,2,6,3.8,12.9716,77.5946,252000.0
Bangalore,2723000.0,45,1,1,8,2.3,12.9716,77.5946,103000.0
Hyderabad,4009000.0,34,3,1,6,2.4,17.385,78.4867,311000.0
Kolkata,2021000.0,19,5,4,7,1.8,22.5726,88.3639,142000.0
Hyderabad,2755000.0,18,4,2,4,2.6,17.385,78.4867,210000.0
Hyderabad,3991000.0,26,2,1,1,2.8,17.385,78.4867,369000.0
Lucknow,4289000.0,16,3,2,1,4.2,26.8467,80.9462,139000.0
Kolkata,2485000.0,39,3,1,8,2.3,22.5726,88.3639,117000.0
Lucknow,1377000.0,3,3,2,1,2.3,26.8467,80.9462,126000.0
Bangalore,3965000.0,26,5,3,3,3.4,12.9716,77.5946,169000.0
Delhi,4911000.0,39,2,1,2,2.9,28.7041,77.1025,436000.0
Bangalore,4161000.0,27,2,1,2,4.1,12.9716,77.5946,319000.0
Lucknow,3602000.0,39,3,1,3,4.8,26.8467,80.9462,240000.0
Mumbai,786000.0,1,5,1,1,4.7,19.076,72.8777,28000.0
Kolkata,3860000.0,23,4,1,5,1.5,22.5726,88.3639,209000.0
Chennai,3138000.0,39,3,2,8,4.4,13.0827,80.2707,290000.0
Jaipur,805000.0,23,3,2,8,2.7,26.9124,75.7873,25000.0
Bangalore,844000.0,27,2,1,7,1.7,12.9716,77.5946,33000.0
Lucknow,2875000.0,43,1,1,8,2.3,26.8467,80.9462,153000.0
Delhi,4132000.0,16,3,1,9,4.9,28.7041,77.1025,198000.0
Lucknow,1606000.0,33,3,2,3,4.0,26.8467,80.9462,90000.0
Chennai,3435000.0,49,4,3,6,1.2,13.0827,80.2707,334000.0
Bangalore,1355000.0,35,3,1,7,2.0,12.9716,77.5946,134000.0
Hyderabad,2073000.0,18,3,1,1,2.3,17.385,78.4867,112000.0
Ahmedabad,259000.0,27,2,1,2,5.0,23.0225,72.5714,8000.0
Delhi,4795000.0,41,5,1,8,2.0,28.7041,77.1025,478000.0
Jaipur,1213000.0,35,2,1,4,2.2,26.9124,75.7873,58000.0
Mumbai,4184000.0,14,5,2,1,2.0,19.076,72.8777,372000.0
Kolkata,4059000.0,23,3,1,9,3.1,22.5726,88.3639,215000.0
Jaipur,4705000.0,45,4,1,1,3.7,26.9124,75.7873,230000.0
Hyderabad,2782000.0,19,4,1,2,1.9,17.385,78.4867,105000.0
Ahmedabad,1069000.0,49,3,1,3,1.4,23.0225,72.5714,103000.0
Kolkata,3994000.0,26,2,1,6,1.0,22.5726,88.3639,330000.0
Ahmedabad,3680000.0,14,2,1,5,1.6,23.0225,72.5714,347000.0
Pune,907000.0,7,1,1,3,1.2,18.5204,73.8567,83000.0
Bangalore,2690000.0,26,1,1,7,4.1,12.9716,77.5946,182000.0
Lucknow,3112000.0,34,1,1,9,2.8,26.8467,80.9462,155000.0
Lucknow,469000.0,3,5,4,8,1.8,26.8467,80.9462,23000.0
Delhi,3155000.0,19,5,4,4,3.3,28.7041,77.1025,193000.0
Bangalore,4962000.0,23,4,3,2,3.5,12.9716,77.5946,424000.0
Jaipur,4253000.0,13,4,1,3,4.4,26.9124,75.7873,409000.0
Pune,2363000.0,28,1,1,1,3.8,18.5204,73.8567,137000.0
Delhi,4294000.0,23,3,1,8,4.5,28.7041,77.1025,248000.0
Delhi,586000.0,9,3,1,8,2.0,28.7041,77.1025,47000.0
Pune,246000.0,49,3,2,9,3.7,18.5204,73.8567,9000.0
Bangalore,225000.0,9,1,1,6,4.4,12.9716,77.5946,7000.0
Jaipur,1055000.0,35,2,1,4,1.2,26.9124,75.7873,70000.0
Kolkata,2348000.0,7,5,2,8,2.0,22.5726,88.3639,233000.0
Hyderabad,4484000.0,13,3,1,5,2.5,17.385,78.4867,372000.0
Lucknow,202000.0,47,1,1,6,4.2,26.8467,80.9462,18000.0
Kolkata,4062000.0,4,3,2,2,3.3,22.5726,88.3639,308000.0
Jaipur,4745000.0,9,1,1,2,2.4,26.9124,75.7873,435000.0
Ahmedabad,3676000.0,3,2,1,8,4.6,23.0225,72.5714,234000.0
Jaipur,1834000.0,32,4,3,8,4.7,26.9124,75.7873,131000.0
Ahmedabad,3884000.0,35,3,1,5,4.3,23.0225,72.5714,381000.0
Chennai,1496000.0,28,2,1,1,4.0,13.0827,80.2707,134000.0
Delhi,3410000.0,8,3,1,9,3.8,28.7041,77.1025,277000.0
Delhi,1375000.0,11,2,1,7,4.1,28.7041,77.1025,66000.0
Jaipur,3204000.0,46,5,1,5,1.4,26.9124,75.7873,111000.0
Chennai,3881000.0,26,3,2,9,3.7,13.0827,80.2707,153000.0
Hyderabad,3213000.0,2,1,1,9,1.3,17.385,78.4867,188000.0
Mumbai,1636000.0,45,1,1,3,4.4,19.076,72.8777,102000.0
Hyderabad,1234000.0,9,5,1,4,3.9,17.385,78.4867,109000.0
Ahmedabad,2915000.0,47,1,1,6,1.9,23.0225,72.5714,264000.0
Chennai,1988000.0,40,5,1,1,4.2,13.0827,80.2707,146000.0
Lucknow,819000.0,37,1,1,1,2.5,26.8467,80.9462,79000.0
Mumbai,2269000.0,5,2,1,8,5.0,19.076,72.8777,215000.0
Chennai,540000.0,43,4,3,2,4.9,13.0827,80.2707,24000.0
Hyderabad,3639000.0,17,1,1,4,3.9,17.385,78.4867,143000.0
Pune,4900000.0,4,3,2,6,1.1,18.5204,73.8567,319000.0
Mumbai,201000.0,1,3,2,4,4.7,19.076,72.8777,11000.0
Delhi,4320000.0,26,5,2,3,4.2,28.7041,77.1025,299000.0
Jaipur,1478000.0,36,2,1,1,3.7,26.9124,75.7873,83000.0
Bangalore,4207000.0,41,2,1,7,1.2,12.9716,77.5946,394000.0
Chennai,365000.0,32,1,1,5,1.1,13.0827,80.2707,13000.0
Bangalore,922000.0,23,4,1,6,3.2,12.9716,77.5946,63000.0
Jaipur,765000.0,32,1,1,1,2.7,26.9124,75.7873,64000.0
Pune,4342000.0,30,3,2,2,3.9,18.5204,73.8567,280000.0
Delhi,3230000.0,5,1,1,2,4.3,28.7041,77.1025,240000.0
Lucknow,3816000.0,30,1,1,2,3.3,26.8467,80.9462,276000.0
Hyderabad,428000.0,24,3,1,7,4.1,17.385,78.4867,32000.0
Kolkata,1908000.0,26,3,1,4,3.9,22.5726,88.3639,145000.0
Hyderabad,2167000.0,40,5,3,5,4.7,17.385,78.4867,144000.0
Pune,4564000.0,21,2,1,4,2.0,18.5204,73.8567,246000.0
Mumbai,4596000.0,13,4,3,9,1.8,19.076,72.8777,416000.0
Lucknow,424000.0,3,3,1,8,2.6,26.8467,80.9462,41000.0
Kolkata,3681000.0,48,1,1,1,4.8,22.5726,88.3639,134000.0
Mumbai,896000.0,26,4,1,7,4.1,19.076,72.8777,31000.0
Ahmedabad,2489000.0,39,3,2,6,4.8,23.0225,72.5714,183000.0
Hyderabad,3431000.0,18,5,2,1,2.5,17.385,78.4867,307000.0
Bangalore,4225000.0,41,3,1,8,3.0,12.9716,77.5946,394000.0
Chennai,3038000.0,38,2,1,6,1.1,13.0827,80.2707,278000.0
Bangalore,4371000.0,26,3,2,8,1.5,12.9716,77.5946,214000.0
Mumbai,1358000.0,12,5,2,1,2.9,19.076,72.8777,47000.0
Delhi,2222000.0,43,3,2,3,2.6,28.7041,77.1025,76000.0
Bangalore,4907000.0,39,4,2,7,1.3,12.9716,77.5946,334000.0
Bangalore,3884000.0,33,4,2,9,2.6,12.9716,77.5946,383000.0
Jaipur,305000.0,31,2,1,5,4.2,26.9124,75.7873,30000.0
Bangalore,1784000.0,33,4,2,2,4.5,12.9716,77.5946,135000.0
Ahmedabad,867000.0,20,1,1,1,1.3,23.0225,72.5714,85000.0
Delhi,2210000.0,4,1,1,6,1.0,28.7041,77.1025,187000.0
Delhi,1559000.0,44,3,1,3,3.5,28.7041,77.1025,155000.0
Chennai,4641000.0,6,3,1,5,4.8,13.0827,80.2707,175000.0
Ahmedabad,2161000.0,34,3,1,9,4.0,23.0225,72.5714,109000.0
Lucknow,393000.0,24,5,1,4,1.8,26.8467,80.9462,30000.0
Kolkata,3286000.0,26,4,1,2,3.1,22.5726,88.3639,127000.0
Jaipur,3067000.0,19,5,4,8,1.9,26.9124,75.7873,104000.0
Bangalore,2666000.0,1,2,1,8,3.2,12.9716,77.5946,226000.0
Jaipur,599000.0,36,1,1,7,3.0,26.9124,75.7873,42000.0
Jaipur,864000.0,32,3,2,9,2.7,26.9124,75.7873,81000.0
Chennai,1603000.0,39,4,2,8,4.1,13.0827,80.2707,56000.0
Jaipur,1678000.0,44,5,4,9,3.4,26.9124,75.7873,72000.0
Delhi,271000.0,11,5,3,7,4.9,28.7041,77.1025,27000.0
Jaipur,3167000.0,38,4,2,3,2.8,26.9124,75.7873,102000.0
Lucknow,4398000.0,32,3,2,8,1.4,26.8467,80.9462,429000.0
Delhi,3871000.0,1,2,1,8,1.4,28.7041,77.1025,354000.0
Pune,4880000.0,38,3,1,7,4.8,18.5204,73.8567,244000.0
Hyderabad,4926000.0,11,1,1,5,4.0,17.385,78.4867,288000.0
Mumbai,2202000.0,41,2,1,4,4.7,19.076,72.8777,153000.0
Kolkata,787000.0,15,1,1,4,2.1,22.5726,88.3639,70000.0
Hyderabad,1762000.0,1,5,3,1,1.5,17.385,78.4867,61000.0
Hyderabad,4858000.0,16,5,2,3,4.3,17.385,78.4867,420000.0
Mumbai,2657000.0,4,3,2,7,3.7,19.076,72.8777,258000.0
Delhi,537000.0,39,2,1,5,4.0,28.7041,77.1025,29000.0
Jaipur,4286000.0,26,4,3,9,1.6,26.9124,75.7873,188000.0
Hyderabad,4263000.0,11,5,3,7,4.7,17.385,78.4867,191000.0
Bangalore,1519000.0,45,2,1,7,4.8,12.9716,77.5946,65000.0
Ahmedabad,4521000.0,14,1,1,7,2.7,23.0225,72.5714,187000.0
Delhi,4370000.0,17,3,2,4,1.3,28.7041,77.1025,166000.0
Chennai,3178000.0,14,1,1,3,4.7,13.0827,80.2707,292000.0
Mumbai,1107000.0,43,5,3,2,4.7,19.076,72.8777,70000.0
Delhi,1631000.0,41,3,2,2,2.0,28.7041,77.1025,158000.0
Hyderabad,3715000.0,42,4,2,5,3.2,17.385,78.4867,162000.0
Mumbai,3187000.0,1,2,1,3,3.6,19.076,72.8777,231000.0
Bangalore,730000.0,3,1,1,2,4.4,12.9716,77.5946,31000.0
Kolkata,2622000.0,27,1,1,2,4.2,22.5726,88.3639,183000.0
Jaipur,1583000.0,26,2,1,6,3.4,26.9124,75.7873,81000.0
Delhi,2000000.0,49,2,1,6,1.1,28.7041,77.1025,162000.0
Ahmedabad,4625000.0,43,3,1,8,2.0,23.0225,72.5714,163000.0
Chennai,4690000.0,3,3,2,4,4.1,13.0827,80.2707,354000.0
Ahmedabad,2893000.0,24,5,1,2,2.7,23.0225,72.5714,165000.0
Delhi,2872000.0,49,1,1,6,1.4,28.7041,77.1025,237000.0
Lucknow,588000.0,39,4,2,6,4.2,26.8467,80.9462,37000.0
Jaipur,2220000.0,10,4,3,2,3.6,26.9124,75.7873,219000.0
Jaipur,2977000.0,10,5,3,3,3.3,26.9124,75.7873,98000.0
Mumbai,3453000.0,16,2,1,1,3.6,19.076,72.8777,268000.0
Chennai,2874000.0,32,2,1,2,1.3,13.0827,80.2707,140000.0
Hyderabad,2945000.0,49,5,1,4,1.4,17.385,78.4867,95000.0
Mumbai,3747000.0,3,3,1,5,3.0,19.076,72.8777,349000.0
Bangalore,2651000.0,49,4,2,3,4.7,12.9716,77.5946,168000.0
Pune,2778000.0,14,2,1,2,2.3,18.5204,73.8567,244000.0
Chennai,2494000.0,49,4,2,5,1.9,13.0827,80.2707,237000.0
Mumbai,1998000.0,44,3,2,9,4.4,19.076,72.8777,105000.0
Jaipur,3083000.0,26,1,1,3,1.6,26.9124,75.7873,97000.0
Pune,221000.0,7,3,2,8,2.6,18.5204,73.8567,10000.0
Jaipur,837000.0,32,1,1,1,3.2,26.9124,75.7873,66000.0
Kolkata,4955000.0,36,5,1,1,2.7,22.5726,88.3639,314000.0
Kolkata,2065000.0,1,1,1,7,4.6,22.5726,88.3639,128000.0
Ahmedabad,4570000.0,34,3,1,8,3.5,23.0225,72.5714,215000.0
Jaipur,3927000.0,18,4,2,6,4.8,26.9124,75.7873,235000.0
Lucknow,3684000.0,42,1,1,8,1.7,26.8467,80.9462,297000.0
Mumbai,4735000.0,48,4,1,1,3.0,19.076,72.8777,198000.0
Kolkata,2190000.0,4,1,1,2,4.3,22.5726,88.3639,129000.0
Kolkata,3821000.0,17,1,1,7,3.6,22.5726,88.3639,329000.0
Chennai,4765000.0,20,1,1,2,4.0,13.0827,80.2707,422000.0
Lucknow,2485000.0,9,5,4,5,1.3,26.8467,80.9462,182000.0
Pune,4093000.0,41,5,3,9,3.5,18.5204,73.8567,132000.0
Ahmedabad,4184000.0,6,5,4,5,3.4,23.0225,72.5714,400000.0
Chennai,1308000.0,11,1,1,6,4.2,13.0827,80.2707,82000.0
Delhi,222000.0,32,5,3,5,2.3,28.7041,77.1025,17000.0
Jaipur,4236000.0,8,3,1,2,1.8,26.9124,75.7873,308000.0
Bangalore,1667000.0,41,2,1,8,3.7,12.9716,77.5946,154000.0
Ahmedabad,1756000.0,43,3,2,3,4.3,23.0225,72.5714,85000.0
Kolkata,4270000.0,5,5,1,8,3.5,22.5726,88.3639,173000.0
Bangalore,3141000.0,29,1,1,4,1.3,12.9716,77.5946,217000.0
Chennai,4160000.0,29,5,2,3,4.5,13.0827,80.2707,335000.0
Delhi,1593000.0,30,5,2,1,4.7,28.7041,77.1025,52000.0
Lucknow,332000.0,2,2,1,5,2.3,26.8467,80.9462,26000.0
Mumbai,4594000.0,34,4,3,8,4.6,19.076,72.8777,400000.0
Pune,2112000.0,47,1,1,9,3.7,18.5204,73.8567,66000.0
Chennai,4355000.0,27,3,2,4,2.6,13.0827,80.2707,344000.0
Hyderabad,696000.0,26,3,1,9,3.3,17.385,78.4867,48000.0
Pune,2948000.0,38,2,1,8,1.9,18.5204,73.8567,279000.0
Lucknow,948000.0,43,1,1,4,4.0,26.8467,80.9462,82000.0
Lucknow,4157000.0,41,3,1,8,3.8,26.8467,80.9462,343000.0
Chennai,3131000.0,21,2,1,3,2.1,13.0827,80.2707,282000.0
Mumbai,2446000.0,10,1,1,2,4.7,19.076,72.8777,98000.0
Ahmedabad,3228000.0,29,4,1,1,3.2,23.0225,72.5714,184000.0
Delhi,1503000.0,48,4,3,2,1.7,28.7041,77.1025,57000.0
Chennai,4772000.0,28,4,1,3,4.6,13.0827,80.2707,438000.0
Ahmedabad,1164000.0,26,5,2,3,4.4,23.0225,72.5714,66000.0
Bangalore,1438000.0,14,3,1,7,1.5,12.9716,77.5946,87000.0
Mumbai,430000.0,42,4,3,4,5.0,19.076,72.8777,19000.0
Jaipur,1373000.0,44,1,1,3,4.2,26.9124,75.7873,43000.0
Delhi,3286000.0,10,1,1,7,1.5,28.7041,77.1025,311000.0
Ahmedabad,3549000.0,8,4,3,1,2.1,23.0225,72.5714,270000.0
Lucknow,934000.0,20,3,1,1,3.2,26.8467,80.9462,37000.0
Ahmedabad,1720000.0,2,4,2,1,3.3,23.0225,72.5714,83000.0
Bangalore,4307000.0,2,5,2,1,4.1,12.9716,77.5946,266000.0
Jaipur,2126000.0,6,3,2,8,5.0,26.9124,75.7873,157000.0
Hyderabad,2695000.0,14,4,1,2,2.7,17.385,78.4867,119000.0
Ahmedabad,2745000.0,27,2,1,7,3.8,23.0225,72.5714,103000.0
Bangalore,4893000.0,48,1,1,6,1.3,12.9716,77.5946,401000.0
Jaipur,4004000.0,47,4,1,5,1.3,26.9124,75.7873,292000.0
Kolkata,4354000.0,24,4,3,9,1.8,22.5726,88.3639,305000.0
Kolkata,3677000.0,23,1,1,5,3.5,22.5726,88.3639,285000.0
Lucknow,2684000.0,19,1,1,9,2.8,26.8467,80.9462,205000.0
Pune,575000.0,1,2,1,4,2.6,18.5204,73.8567,50000.0
Lucknow,3523000.0,8,2,1,7,2.1,26.8467,80.9462,115000.0
Delhi,3387000.0,21,5,3,4,2.9,28.7041,77.1025,307000.0
Delhi,2267000.0,11,2,1,6,4.4,28.7041,77.1025,183000.0
Bangalore,4497000.0,34,5,2,1,4.1,12.9716,77.5946,174000.0
Jaipur,4328000.0,17,5,3,4,3.1,26.9124,75.7873,158000.0
Lucknow,3944000.0,6,3,2,4,1.6,26.8467,80.9462,298000.0
Jaipur,3876000.0,24,5,2,8,3.1,26.9124,75.7873,129000.0
Chennai,3074000.0,44,5,3,9,2.5,13.0827,80.2707,193000.0
Chennai,603000.0,9,3,2,3,1.5,13.0827,80.2707,33000.0
Ahmedabad,2271000.0,33,5,3,6,4.4,23.0225,72.5714,211000.0
Pune,1328000.0,32,4,1,9,4.7,18.5204,73.8567,74000.0
Hyderabad,4061000.0,2,4,3,5,4.4,17.385,78.4867,218000.0
Pune,1252000.0,27,2,1,2,1.5,18.5204,73.8567,125000.0
Delhi,3018000.0,24,5,2,9,1.9,28.7041,77.1025,204000.0
Kolkata,2769000.0,36,2,1,9,1.4,22.5726,88.3639,100000.0
Mumbai,3532000.0,1,2,1,4,2.1,19.076,72.8777,227000.0
Pune,4290000.0,5,3,1,1,2.6,18.5204,73.8567,242000.0
Delhi,351000.0,2,4,3,4,3.3,28.7041,77.1025,11000.0
Ahmedabad,1117000.0,46,3,1,4,1.5,23.0225,72.5714,62000.0
Kolkata,2189000.0,28,3,1,3,4.3,22.5726,88.3639,152000.0
Lucknow,1588000.0,22,4,2,2,1.9,26.8467,80.9462,146000.0
Bangalore,3499000.0,32,5,2,4,2.5,12.9716,77.5946,343000.0
